participant_id,condition,fsm,task,beta,sum_log_p
97,hidden_beta,hard,control,0.27,-6.383946750373946
97,hidden_beta,hard,control,0.28,-6.46655299149315
97,hidden_beta,hard,control,0.29,-6.5536187760385225
97,hidden_beta,hard,control,0.3,-6.644891001963144
97,hidden_beta,hard,control,0.31,-6.740127359372408
97,hidden_beta,hard,control,0.32,-6.839096381601752
97,hidden_beta,hard,control,0.33,-6.9415774121949525
97,hidden_beta,hard,control,0.34,-7.047360499223654
97,hidden_beta,hard,control,0.35,-7.156246227699433
97,hidden_beta,hard,control,0.36,-7.268045500057031
97,hidden_beta,hard,control,0.37,-7.382579273865649
97,hidden_beta,hard,control,0.38,-7.499678265082545
97,hidden_beta,hard,control,0.39,-7.619182624323053
97,hidden_beta,hard,control,0.0,-6.931471805599453
97,hidden_beta,hard,control,0.01,-7.1407507639778
97,hidden_beta,hard,control,0.02,-7.361361446250013
97,hidden_beta,hard,control,0.03,-7.593254236826321
97,hidden_beta,hard,control,0.04,-7.83634712728767
97,hidden_beta,hard,control,0.05,-8.090526722741284
97,hidden_beta,hard,control,0.06,-8.355649611767634
97,hidden_beta,hard,control,0.07,-8.631544063327407
97,hidden_beta,hard,control,0.08,-8.918012006639831
97,hidden_beta,hard,control,0.09,-9.214831244685444
97,hidden_beta,hard,control,0.1,-9.521757848748559
97,hidden_beta,hard,control,0.11,-9.838528680280344
97,hidden_beta,hard,control,0.12,-10.16486398719493
97,hidden_beta,hard,control,0.13,-10.500470024270156
97,hidden_beta,hard,control,0.14,-10.845041651306046
97,hidden_beta,hard,control,0.15,-11.198264867752746
97,hidden_beta,hard,control,0.16,-11.559819248301531
97,hidden_beta,hard,control,0.17,-11.929380250099884
97,hidden_beta,hard,control,0.18,-12.306621368500709
97,hidden_beta,hard,control,0.19,-12.691216124329726
97,hidden_beta,hard,control,0.2,-13.082839871352785
97,hidden_beta,hard,control,0.21,-13.481171417796865
97,hidden_beta,hard,control,0.22,-13.885894460331283
97,hidden_beta,hard,control,0.23,-14.29669883279831
97,hidden_beta,hard,control,0.24,-14.713281575185626
97,hidden_beta,hard,control,0.25,-15.135347830876112
97,hidden_beta,hard,control,0.26,-15.562611582136553
97,hidden_beta,hard,control,0.27,-15.9947962351733
97,hidden_beta,hard,control,0.28,-16.43163506695697
97,hidden_beta,hard,control,0.29,-16.872871546469934
97,hidden_beta,hard,control,0.3,-17.31825954312964
97,hidden_beta,hard,control,0.31,-17.767563434955065
97,hidden_beta,hard,control,0.32,-18.220558128633638
97,hidden_beta,hard,control,0.33,-18.67702900306765
97,hidden_beta,hard,control,0.34,-19.136771787280107
97,hidden_beta,hard,control,0.35,-19.59959238278146
97,hidden_beta,hard,control,0.36,-20.065306639675004
97,hidden_beta,hard,control,0.37,-20.533740094937816
97,hidden_beta,hard,control,0.38,-21.00472768047763
97,hidden_beta,hard,control,0.39,-21.478113407751852
97,hidden_beta,hard,control,0.0,-6.931471805599453
97,hidden_beta,hard,control,0.01,-6.795909644182289
97,hidden_beta,hard,control,0.02,-6.672555669084964
97,hidden_beta,hard,control,0.03,-6.561359096384777
97,hidden_beta,hard,control,0.04,-6.462235938142584
97,hidden_beta,hard,control,0.05,-6.375069962952393
97,hidden_beta,hard,control,0.06,-6.29971400681237
97,hidden_beta,hard,control,0.07,-6.235991602225064
97,hidden_beta,hard,control,0.08,-6.183698886705163
97,hidden_beta,hard,control,0.09,-6.1426067467420005
97,hidden_beta,hard,control,0.1,-6.112463149858864
97,hidden_beta,hard,control,0.11,-6.092995615756628
97,hidden_beta,hard,control,0.12,-6.083913777556191
97,hidden_beta,hard,control,0.13,-6.084911985712453
97,hidden_beta,hard,control,0.14,-6.095671910049501
97,hidden_beta,hard,control,0.15,-6.115865099308319
97,hidden_beta,hard,control,0.16,-6.145155462330174
97,hidden_beta,hard,control,0.17,-6.183201640244608
97,hidden_beta,hard,control,0.18,-6.2296592445303585
97,hidden_beta,hard,control,0.19,-6.284182941336034
97,hidden_beta,hard,control,0.2,-6.346428367787929
97,hidden_beta,hard,control,0.21,-6.416053871016332
97,hidden_beta,hard,control,0.22,-6.492722065182627
97,hidden_beta,hard,control,0.23,-6.576101205809631
97,hidden_beta,hard,control,0.24,-6.665866384164665
97,hidden_beta,hard,control,0.25,-6.7617005473072656
97,hidden_beta,hard,control,0.26,-6.863295351703749
97,hidden_beta,hard,control,0.27,-6.970351860061322
97,hidden_beta,hard,control,0.28,-7.082581092289822
97,hidden_beta,hard,control,0.29,-7.199704442313864
97,hidden_beta,hard,control,0.3,-7.321453972889955
97,hidden_beta,hard,control,0.31,-7.447572600691487
97,hidden_beta,hard,control,0.32,-7.5778141837669954
97,hidden_beta,hard,control,0.33,-7.711943523107789
97,hidden_beta,hard,control,0.34,-7.849736289529385
97,hidden_beta,hard,control,0.35,-7.990978886421033
97,hidden_beta,hard,control,0.36,-8.135468258186958
97,hidden_beta,hard,control,0.37,-8.28301165342425
97,hidden_beta,hard,control,0.38,-8.433426351081986
97,hidden_beta,hard,control,0.39,-8.58653935704597
97,hidden_beta,hard,control,0.0,-6.931471805599453
97,hidden_beta,hard,control,0.01,-6.899834906577672
97,hidden_beta,hard,control,0.02,-6.881545575533147
97,hidden_beta,hard,control,0.03,-6.876542923965024
97,hidden_beta,hard,control,0.04,-6.884726324094558
97,hidden_beta,hard,control,0.05,-6.905956663649931
97,hidden_beta,hard,control,0.06,-6.940058054216999
97,hidden_beta,hard,control,0.07,-6.986819947627575
97,hidden_beta,hard,control,0.08,-7.045999605635707
97,hidden_beta,hard,control,0.09,-7.117324861358124
97,hidden_beta,hard,control,0.1,-7.200497106787917
97,hidden_beta,hard,control,0.11,-7.295194439124925
97,hidden_beta,hard,control,0.12,-7.401074899548286
97,hidden_beta,hard,control,0.13,-7.517779741109092
97,hidden_beta,hard,control,0.14,-7.644936667279909
97,hidden_beta,hard,control,0.15,-7.782162988945796
97,hidden_beta,hard,control,0.16,-7.929068654825272
97,hidden_beta,hard,control,0.17,-8.085259118048764
97,hidden_beta,hard,control,0.18,-8.250338009514273
97,hidden_beta,hard,control,0.19,-8.423909596356593
97,hidden_beta,hard,control,0.2,-8.60558101114314
97,hidden_beta,hard,control,0.21,-8.79496424404886
97,hidden_beta,hard,control,0.22,-8.991677896131597
97,hidden_beta,hard,control,0.23,-9.195348696854508
97,hidden_beta,hard,control,0.24,-9.405612793159253
97,hidden_beta,hard,control,0.25,-9.622116820700846
97,hidden_beta,hard,control,0.26,-9.844518770359972
97,hidden_beta,hard,control,0.27,-10.07248866492147
97,hidden_beta,hard,control,0.28,-10.30570906193212
97,hidden_beta,hard,control,0.29,-10.543875399317015
97,hidden_beta,hard,control,0.3,-10.786696200432361
97,hidden_beta,hard,control,0.31,-11.033893154952388
97,hidden_beta,hard,control,0.32,-11.285201091410189
97,hidden_beta,hard,control,0.33,-11.54036785641148
97,hidden_beta,hard,control,0.34,-11.799154114580734
97,hidden_beta,hard,control,0.35,-12.061333082237468
97,hidden_beta,hard,control,0.36,-12.326690206681931
97,hidden_beta,hard,control,0.37,-12.595022801833302
97,hidden_beta,hard,control,0.38,-12.866139649838402
97,hidden_beta,hard,control,0.39,-13.139860577178823
97,hidden_beta,hard,control,0.0,-6.931471805599453
97,hidden_beta,hard,control,0.01,-6.925929783689716
97,hidden_beta,hard,control,0.02,-6.932604477520116
97,hidden_beta,hard,control,0.03,-6.951441150632471
97,hidden_beta,hard,control,0.04,-6.982349344117775
97,hidden_beta,hard,control,0.05,-7.025204006867497
97,hidden_beta,hard,control,0.06,-7.0798470340127535
97,hidden_beta,hard,control,0.07,-7.146089172228367
97,hidden_beta,hard,control,0.08,-7.223712242247041
97,hidden_beta,hard,control,0.09,-7.312471622838566
97,hidden_beta,hard,control,0.1,-7.412098936801675
97,hidden_beta,hard,control,0.11,-7.522304878181827
97,hidden_beta,hard,control,0.12,-7.642782120819445
97,hidden_beta,hard,control,0.13,-7.77320825119079
97,hidden_beta,hard,control,0.14,-7.913248672989588
97,hidden_beta,hard,control,0.15,-8.062559436626612
97,hidden_beta,hard,control,0.16,-8.220789953399013
97,hidden_beta,hard,control,0.17,-8.38758556111738
97,hidden_beta,hard,control,0.18,-8.562589915128633
97,hidden_beta,hard,control,0.19,-8.745447185641005
97,hidden_beta,hard,control,0.2,-8.935804048806398
97,hidden_beta,hard,control,0.21,-9.13331146497071
97,hidden_beta,hard,control,0.22,-9.337626242748275
97,hidden_beta,hard,control,0.23,-9.548412392050606
97,hidden_beta,hard,control,0.24,-9.765342272884997
97,hidden_beta,hard,control,0.25,-9.988097549655242
97,hidden_beta,hard,control,0.26,-10.216369962891612
97,hidden_beta,hard,control,0.27,-10.449861931876164
97,hidden_beta,hard,control,0.28,-10.688287002589947
97,hidden_beta,hard,control,0.29,-10.93137015587303
97,hidden_beta,hard,control,0.3,-11.178847990739555
97,hidden_beta,hard,control,0.31,-11.43046879750752
97,hidden_beta,hard,control,0.32,-11.685992534860329
97,hidden_beta,hard,control,0.33,-11.945190724220522
97,hidden_beta,hard,control,0.34,-12.20784627394305
97,hidden_beta,hard,control,0.35,-12.473753244875263
97,hidden_beta,hard,control,0.36,-12.742716567825056
97,hidden_beta,hard,control,0.37,-13.01455172245897
97,hidden_beta,hard,control,0.38,-13.289084386146989
97,hidden_beta,hard,control,0.39,-13.566150060297712
97,hidden_beta,hard,control,0.0,-6.931471805599453
97,hidden_beta,hard,control,0.01,-6.7652445852682455
97,hidden_beta,hard,control,0.02,-6.608285237157147
97,hidden_beta,hard,control,0.03,-6.460551604602637
97,hidden_beta,hard,control,0.04,-6.3219740409101695
97,hidden_beta,hard,control,0.05,-6.192456312194407
97,hidden_beta,hard,control,0.06,-6.071876824800112
97,hidden_beta,hard,control,0.07,-5.960090142994513
97,hidden_beta,hard,control,0.08,-5.856928755826418
97,hidden_beta,hard,control,0.09,-5.7622050471790605
97,hidden_beta,hard,control,0.1,-5.675713420212372
97,hidden_beta,hard,control,0.11,-5.59723252657166
97,hidden_beta,hard,control,0.12,-5.526527551789373
97,hidden_beta,hard,control,0.13,-5.463352510985228
97,hidden_beta,hard,control,0.14,-5.407452512972255
97,hidden_beta,hard,control,0.15,-5.358565955861243
97,hidden_beta,hard,control,0.16,-5.316426622877071
97,hidden_beta,hard,control,0.17,-5.280765653028131
97,hidden_beta,hard,control,0.18,-5.25131336721252
97,hidden_beta,hard,control,0.19,-5.2278009360581645
97,hidden_beta,hard,control,0.2,-5.209961881089655
97,hidden_beta,hard,control,0.21,-5.19753340555855
97,hidden_beta,hard,control,0.22,-5.190257555384367
97,hidden_beta,hard,control,0.23,-5.187882214093596
97,hidden_beta,hard,control,0.24,-5.190161938415055
97,hidden_beta,hard,control,0.25,-5.196858643321321
97,hidden_beta,hard,control,0.26,-5.207742146848772
97,hidden_beta,hard,control,0.27,-5.222590586046852
97,hidden_beta,hard,control,0.28,-5.241190715971659
97,hidden_beta,hard,control,0.29,-5.263338103822708
97,hidden_beta,hard,control,0.3,-5.288837230195983
97,hidden_beta,hard,control,0.31,-5.317501509057305
97,hidden_beta,hard,control,0.32,-5.349153237487755
97,hidden_beta,hard,control,0.33,-5.383623485569984
97,hidden_beta,hard,control,0.34,-5.420751936015592
97,hidden_beta,hard,control,0.35,-5.46038668231692
97,hidden_beta,hard,control,0.36,-5.502383993371812
97,hidden_beta,hard,control,0.37,-5.546608051701083
97,hidden_beta,hard,control,0.38,-5.59293067157391
97,hidden_beta,hard,control,0.39,-5.641231002589212
97,hidden_beta,hard,control,0.0,-6.931471805599453
97,hidden_beta,hard,control,0.01,-6.826595245405323
97,hidden_beta,hard,control,0.02,-6.735194214343657
97,hidden_beta,hard,control,0.03,-6.657206158828913
97,hidden_beta,hard,control,0.04,-6.592527713878624
97,hidden_beta,hard,control,0.05,-6.541016013266384
97,hidden_beta,hard,control,0.06,-6.502490472409685
97,hidden_beta,hard,control,0.07,-6.476734995704682
97,hidden_beta,hard,control,0.08,-6.4635005503011715
97,hidden_beta,hard,control,0.09,-6.46250804122196
97,hidden_beta,hard,control,0.1,-6.473451418438372
97,hidden_beta,hard,control,0.11,-6.496000945004895
97,hidden_beta,hard,control,0.12,-6.529806556457184
97,hidden_beta,hard,control,0.13,-6.574501245083671
97,hidden_beta,hard,control,0.14,-6.629704407992142
97,hidden_beta,hard,control,0.15,-6.69502510465588
97,hidden_beta,hard,control,0.16,-6.770065177369238
97,hidden_beta,hard,control,0.17,-6.854422196317691
97,hidden_beta,hard,control,0.18,-6.947692199362842
97,hidden_beta,hard,control,0.19,-7.0494722048097485
97,hidden_beta,hard,control,0.2,-7.159362483084374
97,hidden_beta,hard,control,0.21,-7.276968580198069
97,hidden_beta,hard,control,0.22,-7.401903091979605
97,hidden_beta,hard,control,0.23,-7.53378719324253
97,hidden_beta,hard,control,0.24,-7.6722519303093195
97,hidden_beta,hard,control,0.25,-7.816939288660191
97,hidden_beta,hard,control,0.26,-7.967503049971257
97,hidden_beta,hard,control,0.27,-8.123609454534355
97,hidden_beta,hard,control,0.28,-8.28493768610252
97,hidden_beta,hard,control,0.29,-8.451180196679491
97,hidden_beta,hard,control,0.3,-8.622042888767831
97,hidden_beta,hard,control,0.31,-8.79724517220258
97,hidden_beta,hard,control,0.32,-8.976519912012623
97,hidden_beta,hard,control,0.33,-9.159613282848287
97,hidden_beta,hard,control,0.34,-9.346284544458193
97,hidden_beta,hard,control,0.35,-9.536305751549214
97,hidden_beta,hard,control,0.36,-9.72946141016714
97,hidden_beta,hard,control,0.37,-9.925548091531269
97,hidden_beta,hard,control,0.38,-10.124374013072817
97,hidden_beta,hard,control,0.39,-10.325758595287871
97,hidden_beta,hard,control,0.0,-6.931471805599453
97,hidden_beta,hard,control,0.01,-6.817834144412678
97,hidden_beta,hard,control,0.02,-6.71832432502223
97,hidden_beta,hard,control,0.03,-6.632872831497124
97,hidden_beta,hard,control,0.04,-6.561364862490906
97,hidden_beta,hard,control,0.05,-6.503641885530605
97,hidden_beta,hard,control,0.06,-6.459503747816701
97,hidden_beta,hard,control,0.07,-6.428711282452312
97,hidden_beta,hard,control,0.08,-6.410989337078657
97,hidden_beta,hard,control,0.09,-6.406030143470838
97,hidden_beta,hard,control,0.1,-6.413496941929908
97,hidden_beta,hard,control,0.11,-6.433027773230957
97,hidden_beta,hard,control,0.12,-6.464239353169664
97,hidden_beta,hard,control,0.13,-6.5067309499344415
97,hidden_beta,hard,control,0.14,-6.56008819204337
97,hidden_beta,hard,control,0.15,-6.623886743789996
97,hidden_beta,hard,control,0.16,-6.697695795399832
97,hidden_beta,hard,control,0.17,-6.781081325808728
97,hidden_beta,hard,control,0.18,-6.873609106608358
97,hidden_beta,hard,control,0.19,-6.974847425828758
97,hidden_beta,hard,control,0.2,-7.08436951951464
97,hidden_beta,hard,control,0.21,-7.201755707274918
97,hidden_beta,hard,control,0.22,-7.326595235013679
97,hidden_beta,hard,control,0.23,-7.458487833838448
97,hidden_beta,hard,control,0.24,-7.597045008707867
97,hidden_beta,hard,control,0.25,-7.741891073796262
97,hidden_beta,hard,control,0.26,-7.892663953922884
97,hidden_beta,hard,control,0.27,-8.049015772845905
97,hidden_beta,hard,control,0.28,-8.210613249892143
97,hidden_beta,hard,control,0.29,-8.377137926420337
97,hidden_beta,hard,control,0.3,-8.548286243130072
97,hidden_beta,hard,control,0.31,-8.723769488349998
97,hidden_beta,hard,control,0.32,-8.903313636276112
97,hidden_beta,hard,control,0.33,-9.086659092774166
97,hidden_beta,hard,control,0.34,-9.273560364889521
97,hidden_beta,hard,control,0.35,-9.463785668683807
97,hidden_beta,hard,control,0.36,-9.65711648849295
97,hidden_beta,hard,control,0.37,-9.853347099212048
97,hidden_beta,hard,control,0.38,-10.05228406178898
97,hidden_beta,hard,control,0.39,-10.253745700769175
97,hidden_beta,hard,control,0.0,-6.931471805599453
97,hidden_beta,hard,control,0.01,-6.898854173523063
97,hidden_beta,hard,control,0.02,-6.8790561268245725
97,hidden_beta,hard,control,0.03,-6.872013050508936
97,hidden_beta,hard,control,0.04,-6.8776182921077
97,hidden_beta,hard,control,0.05,-6.895724685457592
97,hidden_beta,hard,control,0.06,-6.926146616010745
97,hidden_beta,hard,control,0.07,-6.968662564259323
97,hidden_beta,hard,control,0.08,-7.023018051813816
97,hidden_beta,hard,control,0.09,-7.088928906472118
97,hidden_beta,hard,control,0.1,-7.166084758422305
97,hidden_beta,hard,control,0.11,-7.25415267941916
97,hidden_beta,hard,control,0.12,-7.352780880003025
97,hidden_beta,hard,control,0.13,-7.461602386042078
97,hidden_beta,hard,control,0.14,-7.580238624409203
97,hidden_beta,hard,control,0.15,-7.70830285773402
97,hidden_beta,hard,control,0.16,-7.845403419192208
97,hidden_beta,hard,control,0.17,-7.991146709560563
97,hidden_beta,hard,control,0.18,-8.145139929726106
97,hidden_beta,hard,control,0.19,-8.306993532055321
97,hidden_beta,hard,control,0.2,-8.476323383191579
97,hidden_beta,hard,control,0.21,-8.652752638759434
97,hidden_beta,hard,control,0.22,-8.835913337021614
97,hidden_beta,hard,control,0.23,-9.0254477237542
97,hidden_beta,hard,control,0.24,-9.221009324539502
97,hidden_beta,hard,control,0.25,-9.422263783435026
97,hidden_beta,hard,control,0.26,-9.628889488700052
97,hidden_beta,hard,control,0.27,-9.840578007103172
97,hidden_beta,hard,control,0.28,-10.057034348451872
97,hidden_beta,hard,control,0.29,-10.277977081529187
97,hidden_beta,hard,control,0.3,-10.503138321731427
97,hidden_beta,hard,control,0.31,-10.732263609497432
97,hidden_beta,hard,control,0.32,-10.965111697208503
97,hidden_beta,hard,control,0.33,-11.201454260706509
97,hidden_beta,hard,control,0.34,-11.441075549996022
